,beta,edge_num,gamma,lamuda10:,lamuda1:,lamuda2:,lamuda3:,lamuda4:,lamuda5:,lamuda6:,lamuda7:,lamuda8:,lamuda9:,node_num
517,0.548828125,20,0.8,-1.038634361,4.27424973,2.057718642,-2.773804419,1.135625202,0.718322173,-1.89212579,-1.738108755,-0.228735061,-0.514507362,10
518,0.640283203,20,0.9,-1.038634361,4.27424973,2.057718642,-2.773804419,1.135625202,0.718322173,-1.89212579,-1.738108755,-0.228735061,-0.514507362,10
519,0.701660156,20,1,-1.038634361,4.27424973,2.057718642,-2.773804419,1.135625202,0.718322173,-1.89212579,-1.738108755,-0.228735061,-0.514507362,10
520,0.071484375,20,0.1,0.831687517,4.348543163,1.78401826,1.350325948,-2.419254039,-1.966383011,-1.539108048,-1.762410172,-0.289795592,-0.337624027,10
521,0.141015625,20,0.2,0.831687517,4.348543163,1.78401826,1.350325948,-2.419254039,-1.966383011,-1.539108048,-1.762410172,-0.289795592,-0.337624027,10
522,0.217089844,20,0.3,0.831687517,4.348543163,1.78401826,1.350325948,-2.419254039,-1.966383011,-1.539108048,-1.762410172,-0.289795592,-0.337624027,10
523,0.273046875,20,0.4,0.831687517,4.348543163,1.78401826,1.350325948,-2.419254039,-1.966383011,-1.539108048,-1.762410172,-0.289795592,-0.337624027,10
524,0.348144531,20,0.5,0.831687517,4.348543163,1.78401826,1.350325948,-2.419254039,-1.966383011,-1.539108048,-1.762410172,-0.289795592,-0.337624027,10
525,0.432128906,20,0.6,0.831687517,4.348543163,1.78401826,1.350325948,-2.419254039,-1.966383011,-1.539108048,-1.762410172,-0.289795592,-0.337624027,10
526,0.489794922,20,0.7,0.831687517,4.348543163,1.78401826,1.350325948,-2.419254039,-1.966383011,-1.539108048,-1.762410172,-0.289795592,-0.337624027,10
527,0.571484375,20,0.8,0.831687517,4.348543163,1.78401826,1.350325948,-2.419254039,-1.966383011,-1.539108048,-1.762410172,-0.289795592,-0.337624027,10
528,0.645556641,20,0.9,0.831687517,4.348543163,1.78401826,1.350325948,-2.419254039,-1.966383011,-1.539108048,-1.762410172,-0.289795592,-0.337624027,10
529,0.696777344,20,1,0.831687517,4.348543163,1.78401826,1.350325948,-2.419254039,-1.966383011,-1.539108048,-1.762410172,-0.289795592,-0.337624027,10
530,0.073828125,20,0.1,-0.255404607,4.13302927,-2.735840038,2.035369406,1.524196553,0.66822591,-1.962153428,-1.702945569,-1.207833854,-0.496643642,10
531,0.141015625,20,0.2,-0.255404607,4.13302927,-2.735840038,2.035369406,1.524196553,0.66822591,-1.962153428,-1.702945569,-1.207833854,-0.496643642,10
532,0.210644531,20,0.3,-0.255404607,4.13302927,-2.735840038,2.035369406,1.524196553,0.66822591,-1.962153428,-1.702945569,-1.207833854,-0.496643642,10
533,0.283203125,20,0.4,-0.255404607,4.13302927,-2.735840038,2.035369406,1.524196553,0.66822591,-1.962153428,-1.702945569,-1.207833854,-0.496643642,10
534,0.355957031,20,0.5,-0.255404607,4.13302927,-2.735840038,2.035369406,1.524196553,0.66822591,-1.962153428,-1.702945569,-1.207833854,-0.496643642,10
535,0.430371094,20,0.6,-0.255404607,4.13302927,-2.735840038,2.035369406,1.524196553,0.66822591,-1.962153428,-1.702945569,-1.207833854,-0.496643642,10
536,0.511669922,20,0.7,-0.255404607,4.13302927,-2.735840038,2.035369406,1.524196553,0.66822591,-1.962153428,-1.702945569,-1.207833854,-0.496643642,10
537,0.562109375,20,0.8,-0.255404607,4.13302927,-2.735840038,2.035369406,1.524196553,0.66822591,-1.962153428,-1.702945569,-1.207833854,-0.496643642,10
538,0.646435547,20,0.9,-0.255404607,4.13302927,-2.735840038,2.035369406,1.524196553,0.66822591,-1.962153428,-1.702945569,-1.207833854,-0.496643642,10
539,0.701660156,20,1,-0.255404607,4.13302927,-2.735840038,2.035369406,1.524196553,0.66822591,-1.962153428,-1.702945569,-1.207833854,-0.496643642,10
540,0.068359375,20,0.1,0.228750577,4.477170452,-2.728034679,-1.950163933,-1.817494383,1.615067893,-1.1178043,-0.344052534,0.957116351,0.679444557,10
541,0.138671875,20,0.2,0.228750577,4.477170452,-2.728034679,-1.950163933,-1.817494383,1.615067893,-1.1178043,-0.344052534,0.957116351,0.679444557,10
542,0.202441406,20,0.3,0.228750577,4.477170452,-2.728034679,-1.950163933,-1.817494383,1.615067893,-1.1178043,-0.344052534,0.957116351,0.679444557,10
543,0.274609375,20,0.4,0.228750577,4.477170452,-2.728034679,-1.950163933,-1.817494383,1.615067893,-1.1178043,-0.344052534,0.957116351,0.679444557,10
544,0.351074219,20,0.5,0.228750577,4.477170452,-2.728034679,-1.950163933,-1.817494383,1.615067893,-1.1178043,-0.344052534,0.957116351,0.679444557,10
545,0.427441406,20,0.6,0.228750577,4.477170452,-2.728034679,-1.950163933,-1.817494383,1.615067893,-1.1178043,-0.344052534,0.957116351,0.679444557,10
546,0.515771484,20,0.7,0.228750577,4.477170452,-2.728034679,-1.950163933,-1.817494383,1.615067893,-1.1178043,-0.344052534,0.957116351,0.679444557,10
547,0.559765625,20,0.8,0.228750577,4.477170452,-2.728034679,-1.950163933,-1.817494383,1.615067893,-1.1178043,-0.344052534,0.957116351,0.679444557,10
548,0.616552734,20,0.9,0.228750577,4.477170452,-2.728034679,-1.950163933,-1.817494383,1.615067893,-1.1178043,-0.344052534,0.957116351,0.679444557,10
549,0.695800781,20,1,0.228750577,4.477170452,-2.728034679,-1.950163933,-1.817494383,1.615067893,-1.1178043,-0.344052534,0.957116351,0.679444557,10
550,0.068359375,20,0.1,-0.548751512,4.213655448,-3.13053368,-2.229967848,-1.535859887,1.673412004,1.239892146,0.581575293,0.093622738,-0.357044702,10
551,0.136328125,20,0.2,-0.548751512,4.213655448,-3.13053368,-2.229967848,-1.535859887,1.673412004,1.239892146,0.581575293,0.093622738,-0.357044702,10
552,0.225292969,20,0.3,-0.548751512,4.213655448,-3.13053368,-2.229967848,-1.535859887,1.673412004,1.239892146,0.581575293,0.093622738,-0.357044702,10
553,0.283984375,20,0.4,-0.548751512,4.213655448,-3.13053368,-2.229967848,-1.535859887,1.673412004,1.239892146,0.581575293,0.093622738,-0.357044702,10
554,0.359863281,20,0.5,-0.548751512,4.213655448,-3.13053368,-2.229967848,-1.535859887,1.673412004,1.239892146,0.581575293,0.093622738,-0.357044702,10
555,0.423339844,20,0.6,-0.548751512,4.213655448,-3.13053368,-2.229967848,-1.535859887,1.673412004,1.239892146,0.581575293,0.093622738,-0.357044702,10
556,0.503466797,20,0.7,-0.548751512,4.213655448,-3.13053368,-2.229967848,-1.535859887,1.673412004,1.239892146,0.581575293,0.093622738,-0.357044702,10
557,0.549609375,20,0.8,-0.548751512,4.213655448,-3.13053368,-2.229967848,-1.535859887,1.673412004,1.239892146,0.581575293,0.093622738,-0.357044702,10
558,0.648193359,20,0.9,-0.548751512,4.213655448,-3.13053368,-2.229967848,-1.535859887,1.673412004,1.239892146,0.581575293,0.093622738,-0.357044702,10
559,0.702636719,20,1,-0.548751512,4.213655448,-3.13053368,-2.229967848,-1.535859887,1.673412004,1.239892146,0.581575293,0.093622738,-0.357044702,10
560,0.070703125,20,0.1,1.051110336,4.346469434,-2.744796454,-2.284963773,-1.85690572,-0.741741713,-0.296594542,0.058145517,1.469276915,1,10
561,0.144140625,20,0.2,1.051110336,4.346469434,-2.744796454,-2.284963773,-1.85690572,-0.741741713,-0.296594542,0.058145517,1.469276915,1,10
562,0.217089844,20,0.3,1.051110336,4.346469434,-2.744796454,-2.284963773,-1.85690572,-0.741741713,-0.296594542,0.058145517,1.469276915,1,10
563,0.280078125,20,0.4,1.051110336,4.346469434,-2.744796454,-2.284963773,-1.85690572,-0.741741713,-0.296594542,0.058145517,1.469276915,1,10
564,0.375488281,20,0.5,1.051110336,4.346469434,-2.744796454,-2.284963773,-1.85690572,-0.741741713,-0.296594542,0.058145517,1.469276915,1,10
565,0.412207031,20,0.6,1.051110336,4.346469434,-2.744796454,-2.284963773,-1.85690572,-0.741741713,-0.296594542,0.058145517,1.469276915,1,10
566,0.498681641,20,0.7,1.051110336,4.346469434,-2.744796454,-2.284963773,-1.85690572,-0.741741713,-0.296594542,0.058145517,1.469276915,1,10
567,0.606640625,20,0.8,1.051110336,4.346469434,-2.744796454,-2.284963773,-1.85690572,-0.741741713,-0.296594542,0.058145517,1.469276915,1,10
568,0.625341797,20,0.9,1.051110336,4.346469434,-2.744796454,-2.284963773,-1.85690572,-0.741741713,-0.296594542,0.058145517,1.469276915,1,10
569,0.707519531,20,1,1.051110336,4.346469434,-2.744796454,-2.284963773,-1.85690572,-0.741741713,-0.296594542,0.058145517,1.469276915,1,10
570,0.073046875,20,0.1,0.452807628,4.158063618,2.276118946,-2.900872372,-2,1.079162495,-1.458714357,-1.062461817,-0.684608241,0.140504101,10
571,0.141796875,20,0.2,0.452807628,4.158063618,2.276118946,-2.900872372,-2,1.079162495,-1.458714357,-1.062461817,-0.684608241,0.140504101,10
572,0.205957031,20,0.3,0.452807628,4.158063618,2.276118946,-2.900872372,-2,1.079162495,-1.458714357,-1.062461817,-0.684608241,0.140504101,10
573,0.287890625,20,0.4,0.452807628,4.158063618,2.276118946,-2.900872372,-2,1.079162495,-1.458714357,-1.062461817,-0.684608241,0.140504101,10
574,0.360839844,20,0.5,0.452807628,4.158063618,2.276118946,-2.900872372,-2,1.079162495,-1.458714357,-1.062461817,-0.684608241,0.140504101,10
575,0.430371094,20,0.6,0.452807628,4.158063618,2.276118946,-2.900872372,-2,1.079162495,-1.458714357,-1.062461817,-0.684608241,0.140504101,10
576,0.500048828,20,0.7,0.452807628,4.158063618,2.276118946,-2.900872372,-2,1.079162495,-1.458714357,-1.062461817,-0.684608241,0.140504101,10
577,0.562109375,20,0.8,0.452807628,4.158063618,2.276118946,-2.900872372,-2,1.079162495,-1.458714357,-1.062461817,-0.684608241,0.140504101,10
578,0.647314453,20,0.9,0.452807628,4.158063618,2.276118946,-2.900872372,-2,1.079162495,-1.458714357,-1.062461817,-0.684608241,0.140504101,10
579,0.707519531,20,1,0.452807628,4.158063618,2.276118946,-2.900872372,-2,1.079162495,-1.458714357,-1.062461817,-0.684608241,0.140504101,10
580,0.073828125,20,0.1,-0.285006439,4.041064659,2.47325295,-2.732548756,1.124226881,0.660948945,-2.050642609,-1.650103722,-1.04155808,-0.539633829,10
581,0.139453125,20,0.2,-0.285006439,4.041064659,2.47325295,-2.732548756,1.124226881,0.660948945,-2.050642609,-1.650103722,-1.04155808,-0.539633829,10
582,0.210644531,20,0.3,-0.285006439,4.041064659,2.47325295,-2.732548756,1.124226881,0.660948945,-2.050642609,-1.650103722,-1.04155808,-0.539633829,10
583,0.286328125,20,0.4,-0.285006439,4.041064659,2.47325295,-2.732548756,1.124226881,0.660948945,-2.050642609,-1.650103722,-1.04155808,-0.539633829,10
584,0.343261719,20,0.5,-0.285006439,4.041064659,2.47325295,-2.732548756,1.124226881,0.660948945,-2.050642609,-1.650103722,-1.04155808,-0.539633829,10
585,0.432128906,20,0.6,-0.285006439,4.041064659,2.47325295,-2.732548756,1.124226881,0.660948945,-2.050642609,-1.650103722,-1.04155808,-0.539633829,10
586,0.525341797,20,0.7,-0.285006439,4.041064659,2.47325295,-2.732548756,1.124226881,0.660948945,-2.050642609,-1.650103722,-1.04155808,-0.539633829,10
587,0.578515625,20,0.8,-0.285006439,4.041064659,2.47325295,-2.732548756,1.124226881,0.660948945,-2.050642609,-1.650103722,-1.04155808,-0.539633829,10
588,0.638525391,20,0.9,-0.285006439,4.041064659,2.47325295,-2.732548756,1.124226881,0.660948945,-2.050642609,-1.650103722,-1.04155808,-0.539633829,10
589,0.721191406,20,1,-0.285006439,4.041064659,2.47325295,-2.732548756,1.124226881,0.660948945,-2.050642609,-1.650103722,-1.04155808,-0.539633829,10
590,0.073828125,20,0.1,0.87593344,4.147945567,-2.87370659,-2.191461421,-1.916286662,-1.008125221,1.659322653,-0.164126105,0.27882919,1.19167515,10
591,0.142578125,20,0.2,0.87593344,4.147945567,-2.87370659,-2.191461421,-1.916286662,-1.008125221,1.659322653,-0.164126105,0.27882919,1.19167515,10
592,0.211230469,20,0.3,0.87593344,4.147945567,-2.87370659,-2.191461421,-1.916286662,-1.008125221,1.659322653,-0.164126105,0.27882919,1.19167515,10
593,0.277734375,20,0.4,0.87593344,4.147945567,-2.87370659,-2.191461421,-1.916286662,-1.008125221,1.659322653,-0.164126105,0.27882919,1.19167515,10
594,0.355957031,20,0.5,0.87593344,4.147945567,-2.87370659,-2.191461421,-1.916286662,-1.008125221,1.659322653,-0.164126105,0.27882919,1.19167515,10
595,0.407519531,20,0.6,0.87593344,4.147945567,-2.87370659,-2.191461421,-1.916286662,-1.008125221,1.659322653,-0.164126105,0.27882919,1.19167515,10
596,0.480908203,20,0.7,0.87593344,4.147945567,-2.87370659,-2.191461421,-1.916286662,-1.008125221,1.659322653,-0.164126105,0.27882919,1.19167515,10
597,0.564453125,20,0.8,0.87593344,4.147945567,-2.87370659,-2.191461421,-1.916286662,-1.008125221,1.659322653,-0.164126105,0.27882919,1.19167515,10
598,0.642919922,20,0.9,0.87593344,4.147945567,-2.87370659,-2.191461421,-1.916286662,-1.008125221,1.659322653,-0.164126105,0.27882919,1.19167515,10
599,0.687011719,20,1,0.87593344,4.147945567,-2.87370659,-2.191461421,-1.916286662,-1.008125221,1.659322653,-0.164126105,0.27882919,1.19167515,10
600,0.072265625,20,0.1,-1.73903333,4.330662618,-2.948335855,1.635468167,1,0.831998559,0.371503111,-0.554606945,-1,-1.927656324,10
601,0.144140625,20,0.2,-1.73903333,4.330662618,-2.948335855,1.635468167,1,0.831998559,0.371503111,-0.554606945,-1,-1.927656324,10
602,0.205371094,20,0.3,-1.73903333,4.330662618,-2.948335855,1.635468167,1,0.831998559,0.371503111,-0.554606945,-1,-1.927656324,10
603,0.285546875,20,0.4,-1.73903333,4.330662618,-2.948335855,1.635468167,1,0.831998559,0.371503111,-0.554606945,-1,-1.927656324,10
604,0.335449219,20,0.5,-1.73903333,4.330662618,-2.948335855,1.635468167,1,0.831998559,0.371503111,-0.554606945,-1,-1.927656324,10
605,0.432714844,20,0.6,-1.73903333,4.330662618,-2.948335855,1.635468167,1,0.831998559,0.371503111,-0.554606945,-1,-1.927656324,10
606,0.487744141,20,0.7,-1.73903333,4.330662618,-2.948335855,1.635468167,1,0.831998559,0.371503111,-0.554606945,-1,-1.927656324,10
607,0.566015625,20,0.8,-1.73903333,4.330662618,-2.948335855,1.635468167,1,0.831998559,0.371503111,-0.554606945,-1,-1.927656324,10
608,0.636767578,20,0.9,-1.73903333,4.330662618,-2.948335855,1.635468167,1,0.831998559,0.371503111,-0.554606945,-1,-1.927656324,10
609,0.750488281,20,1,-1.73903333,4.330662618,-2.948335855,1.635468167,1,0.831998559,0.371503111,-0.554606945,-1,-1.927656324,10
610,0.071484375,20,0.1,-0.246175773,4.215995057,1.906762537,1.662853451,-2.498231827,-2.121848575,-1.750696912,-1.258272838,0.473962969,-0.384348089,10
611,0.145703125,20,0.2,-0.246175773,4.215995057,1.906762537,1.662853451,-2.498231827,-2.121848575,-1.750696912,-1.258272838,0.473962969,-0.384348089,10
612,0.208886719,20,0.3,-0.246175773,4.215995057,1.906762537,1.662853451,-2.498231827,-2.121848575,-1.750696912,-1.258272838,0.473962969,-0.384348089,10
613,0.280078125,20,0.4,-0.246175773,4.215995057,1.906762537,1.662853451,-2.498231827,-2.121848575,-1.750696912,-1.258272838,0.473962969,-0.384348089,10
614,0.355957031,20,0.5,-0.246175773,4.215995057,1.906762537,1.662853451,-2.498231827,-2.121848575,-1.750696912,-1.258272838,0.473962969,-0.384348089,10
615,0.412207031,20,0.6,-0.246175773,4.215995057,1.906762537,1.662853451,-2.498231827,-2.121848575,-1.750696912,-1.258272838,0.473962969,-0.384348089,10
616,0.489111328,20,0.7,-0.246175773,4.215995057,1.906762537,1.662853451,-2.498231827,-2.121848575,-1.750696912,-1.258272838,0.473962969,-0.384348089,10
617,0.575390625,20,0.8,-0.246175773,4.215995057,1.906762537,1.662853451,-2.498231827,-2.121848575,-1.750696912,-1.258272838,0.473962969,-0.384348089,10
618,0.647314453,20,0.9,-0.246175773,4.215995057,1.906762537,1.662853451,-2.498231827,-2.121848575,-1.750696912,-1.258272838,0.473962969,-0.384348089,10
619,0.723144531,20,1,-0.246175773,4.215995057,1.906762537,1.662853451,-2.498231827,-2.121848575,-1.750696912,-1.258272838,0.473962969,-0.384348089,10
620,0.070703125,20,0.1,0.53075464,4.263806427,-2.871401684,1.873058281,-2.01906225,-1.730754342,1.249118368,-1.019533034,-0.331652437,0.05566603,10
621,0.141015625,20,0.2,0.53075464,4.263806427,-2.871401684,1.873058281,-2.01906225,-1.730754342,1.249118368,-1.019533034,-0.331652437,0.05566603,10
622,0.209472656,20,0.3,0.53075464,4.263806427,-2.871401684,1.873058281,-2.01906225,-1.730754342,1.249118368,-1.019533034,-0.331652437,0.05566603,10
623,0.274609375,20,0.4,0.53075464,4.263806427,-2.871401684,1.873058281,-2.01906225,-1.730754342,1.249118368,-1.019533034,-0.331652437,0.05566603,10
624,0.363769531,20,0.5,0.53075464,4.263806427,-2.871401684,1.873058281,-2.01906225,-1.730754342,1.249118368,-1.019533034,-0.331652437,0.05566603,10
625,0.411035156,20,0.6,0.53075464,4.263806427,-2.871401684,1.873058281,-2.01906225,-1.730754342,1.249118368,-1.019533034,-0.331652437,0.05566603,10
626,0.480908203,20,0.7,0.53075464,4.263806427,-2.871401684,1.873058281,-2.01906225,-1.730754342,1.249118368,-1.019533034,-0.331652437,0.05566603,10
627,0.564453125,20,0.8,0.53075464,4.263806427,-2.871401684,1.873058281,-2.01906225,-1.730754342,1.249118368,-1.019533034,-0.331652437,0.05566603,10
628,0.635888672,20,0.9,0.53075464,4.263806427,-2.871401684,1.873058281,-2.01906225,-1.730754342,1.249118368,-1.019533034,-0.331652437,0.05566603,10
629,0.686035156,20,1,0.53075464,4.263806427,-2.871401684,1.873058281,-2.01906225,-1.730754342,1.249118368,-1.019533034,-0.331652437,0.05566603,10
630,0.069921875,20,0.1,-1.323509291,4.414548798,-2.844074437,1.854881595,1.303927015,-1.981423472,0.154204854,0.122611684,-0.606990083,-1.094176664,10
631,0.143359375,20,0.2,-1.323509291,4.414548798,-2.844074437,1.854881595,1.303927015,-1.981423472,0.154204854,0.122611684,-0.606990083,-1.094176664,10
632,0.205957031,20,0.3,-1.323509291,4.414548798,-2.844074437,1.854881595,1.303927015,-1.981423472,0.154204854,0.122611684,-0.606990083,-1.094176664,10
633,0.280859375,20,0.4,-1.323509291,4.414548798,-2.844074437,1.854881595,1.303927015,-1.981423472,0.154204854,0.122611684,-0.606990083,-1.094176664,10
634,0.359863281,20,0.5,-1.323509291,4.414548798,-2.844074437,1.854881595,1.303927015,-1.981423472,0.154204854,0.122611684,-0.606990083,-1.094176664,10
635,0.421582031,20,0.6,-1.323509291,4.414548798,-2.844074437,1.854881595,1.303927015,-1.981423472,0.154204854,0.122611684,-0.606990083,-1.094176664,10
636,0.487060547,20,0.7,-1.323509291,4.414548798,-2.844074437,1.854881595,1.303927015,-1.981423472,0.154204854,0.122611684,-0.606990083,-1.094176664,10
637,0.576171875,20,0.8,-1.323509291,4.414548798,-2.844074437,1.854881595,1.303927015,-1.981423472,0.154204854,0.122611684,-0.606990083,-1.094176664,10
638,0.642919922,20,0.9,-1.323509291,4.414548798,-2.844074437,1.854881595,1.303927015,-1.981423472,0.154204854,0.122611684,-0.606990083,-1.094176664,10
639,0.696777344,20,1,-1.323509291,4.414548798,-2.844074437,1.854881595,1.303927015,-1.981423472,0.154204854,0.122611684,-0.606990083,-1.094176664,10
640,0.069921875,20,0.1,1.61E-17,4.322672745,1.708502455,-2.794756071,-2.243024441,-1.775262679,1.062938132,0.721615659,-0.148578146,-0.854107654,10
641,0.141015625,20,0.2,1.61E-17,4.322672745,1.708502455,-2.794756071,-2.243024441,-1.775262679,1.062938132,0.721615659,-0.148578146,-0.854107654,10
642,0.204785156,20,0.3,1.61E-17,4.322672745,1.708502455,-2.794756071,-2.243024441,-1.775262679,1.062938132,0.721615659,-0.148578146,-0.854107654,10
643,0.289453125,20,0.4,1.61E-17,4.322672745,1.708502455,-2.794756071,-2.243024441,-1.775262679,1.062938132,0.721615659,-0.148578146,-0.854107654,10
644,0.375488281,20,0.5,1.61E-17,4.322672745,1.708502455,-2.794756071,-2.243024441,-1.775262679,1.062938132,0.721615659,-0.148578146,-0.854107654,10
645,0.412207031,20,0.6,1.61E-17,4.322672745,1.708502455,-2.794756071,-2.243024441,-1.775262679,1.062938132,0.721615659,-0.148578146,-0.854107654,10
646,0.488427734,20,0.7,1.61E-17,4.322672745,1.708502455,-2.794756071,-2.243024441,-1.775262679,1.062938132,0.721615659,-0.148578146,-0.854107654,10
647,0.576171875,20,0.8,1.61E-17,4.322672745,1.708502455,-2.794756071,-2.243024441,-1.775262679,1.062938132,0.721615659,-0.148578146,-0.854107654,10
648,0.647314453,20,0.9,1.61E-17,4.322672745,1.708502455,-2.794756071,-2.243024441,-1.775262679,1.062938132,0.721615659,-0.148578146,-0.854107654,10
649,0.692871094,20,1,1.61E-17,4.322672745,1.708502455,-2.794756071,-2.243024441,-1.775262679,1.062938132,0.721615659,-0.148578146,-0.854107654,10
650,0.069921875,20,0.1,0.068341091,4.209369737,2.050200357,1.52959975,-2.3828137,-2.194433202,-1.926837854,-1.133610846,-0.440258804,0.220443471,10
651,0.141015625,20,0.2,0.068341091,4.209369737,2.050200357,1.52959975,-2.3828137,-2.194433202,-1.926837854,-1.133610846,-0.440258804,0.220443471,10
652,0.217675781,20,0.3,0.068341091,4.209369737,2.050200357,1.52959975,-2.3828137,-2.194433202,-1.926837854,-1.133610846,-0.440258804,0.220443471,10
653,0.281640625,20,0.4,0.068341091,4.209369737,2.050200357,1.52959975,-2.3828137,-2.194433202,-1.926837854,-1.133610846,-0.440258804,0.220443471,10
654,0.357910156,20,0.5,0.068341091,4.209369737,2.050200357,1.52959975,-2.3828137,-2.194433202,-1.926837854,-1.133610846,-0.440258804,0.220443471,10
655,0.412207031,20,0.6,0.068341091,4.209369737,2.050200357,1.52959975,-2.3828137,-2.194433202,-1.926837854,-1.133610846,-0.440258804,0.220443471,10
656,0.506201172,20,0.7,0.068341091,4.209369737,2.050200357,1.52959975,-2.3828137,-2.194433202,-1.926837854,-1.133610846,-0.440258804,0.220443471,10
657,0.570703125,20,0.8,0.068341091,4.209369737,2.050200357,1.52959975,-2.3828137,-2.194433202,-1.926837854,-1.133610846,-0.440258804,0.220443471,10
658,0.661376953,20,0.9,0.068341091,4.209369737,2.050200357,1.52959975,-2.3828137,-2.194433202,-1.926837854,-1.133610846,-0.440258804,0.220443471,10
659,0.710449219,20,1,0.068341091,4.209369737,2.050200357,1.52959975,-2.3828137,-2.194433202,-1.926837854,-1.133610846,-0.440258804,0.220443471,10
660,0.071484375,20,0.1,-1.386662125,4.3707598,2.309104657,-2.570616256,0.791895961,0.372898287,0.063806958,-0.500623268,-1.897838277,-1.552725736,10
661,0.142578125,20,0.2,-1.386662125,4.3707598,2.309104657,-2.570616256,0.791895961,0.372898287,0.063806958,-0.500623268,-1.897838277,-1.552725736,10
662,0.217675781,20,0.3,-1.386662125,4.3707598,2.309104657,-2.570616256,0.791895961,0.372898287,0.063806958,-0.500623268,-1.897838277,-1.552725736,10
663,0.294921875,20,0.4,-1.386662125,4.3707598,2.309104657,-2.570616256,0.791895961,0.372898287,0.063806958,-0.500623268,-1.897838277,-1.552725736,10
664,0.349121094,20,0.5,-1.386662125,4.3707598,2.309104657,-2.570616256,0.791895961,0.372898287,0.063806958,-0.500623268,-1.897838277,-1.552725736,10
665,0.430371094,20,0.6,-1.386662125,4.3707598,2.309104657,-2.570616256,0.791895961,0.372898287,0.063806958,-0.500623268,-1.897838277,-1.552725736,10
666,0.498681641,20,0.7,-1.386662125,4.3707598,2.309104657,-2.570616256,0.791895961,0.372898287,0.063806958,-0.500623268,-1.897838277,-1.552725736,10
667,0.579296875,20,0.8,-1.386662125,4.3707598,2.309104657,-2.570616256,0.791895961,0.372898287,0.063806958,-0.500623268,-1.897838277,-1.552725736,10
668,0.649951172,20,0.9,-1.386662125,4.3707598,2.309104657,-2.570616256,0.791895961,0.372898287,0.063806958,-0.500623268,-1.897838277,-1.552725736,10
669,0.717285156,20,1,-1.386662125,4.3707598,2.309104657,-2.570616256,0.791895961,0.372898287,0.063806958,-0.500623268,-1.897838277,-1.552725736,10
670,0.071484375,20,0.1,1.295971413,4.239247612,-2.741078807,-2,-1.897790634,1.819900723,-1.102231323,-0.369447159,-4.98E-16,0.755428175,10
671,0.137109375,20,0.2,1.295971413,4.239247612,-2.741078807,-2,-1.897790634,1.819900723,-1.102231323,-0.369447159,-4.98E-16,0.755428175,10
672,0.211816406,20,0.3,1.295971413,4.239247612,-2.741078807,-2,-1.897790634,1.819900723,-1.102231323,-0.369447159,-4.98E-16,0.755428175,10
673,0.286328125,20,0.4,1.295971413,4.239247612,-2.741078807,-2,-1.897790634,1.819900723,-1.102231323,-0.369447159,-4.98E-16,0.755428175,10
674,0.349121094,20,0.5,1.295971413,4.239247612,-2.741078807,-2,-1.897790634,1.819900723,-1.102231323,-0.369447159,-4.98E-16,0.755428175,10
675,0.414550781,20,0.6,1.295971413,4.239247612,-2.741078807,-2,-1.897790634,1.819900723,-1.102231323,-0.369447159,-4.98E-16,0.755428175,10
676,0.483642578,20,0.7,1.295971413,4.239247612,-2.741078807,-2,-1.897790634,1.819900723,-1.102231323,-0.369447159,-4.98E-16,0.755428175,10
677,0.558203125,20,0.8,1.295971413,4.239247612,-2.741078807,-2,-1.897790634,1.819900723,-1.102231323,-0.369447159,-4.98E-16,0.755428175,10
678,0.634130859,20,0.9,1.295971413,4.239247612,-2.741078807,-2,-1.897790634,1.819900723,-1.102231323,-0.369447159,-4.98E-16,0.755428175,10
679,0.682128906,20,1,1.295971413,4.239247612,-2.741078807,-2,-1.897790634,1.819900723,-1.102231323,-0.369447159,-4.98E-16,0.755428175,10
680,0.072265625,20,0.1,-0.618860297,4.395886619,1.882677464,-3.116636951,1.143375461,-1.800338268,0.271476989,4.03E-16,-1.285538473,-0.872042546,10
681,0.140234375,20,0.2,-0.618860297,4.395886619,1.882677464,-3.116636951,1.143375461,-1.800338268,0.271476989,4.03E-16,-1.285538473,-0.872042546,10
682,0.211230469,20,0.3,-0.618860297,4.395886619,1.882677464,-3.116636951,1.143375461,-1.800338268,0.271476989,4.03E-16,-1.285538473,-0.872042546,10
683,0.280859375,20,0.4,-0.618860297,4.395886619,1.882677464,-3.116636951,1.143375461,-1.800338268,0.271476989,4.03E-16,-1.285538473,-0.872042546,10
684,0.354003906,20,0.5,-0.618860297,4.395886619,1.882677464,-3.116636951,1.143375461,-1.800338268,0.271476989,4.03E-16,-1.285538473,-0.872042546,10
685,0.428027344,20,0.6,-0.618860297,4.395886619,1.882677464,-3.116636951,1.143375461,-1.800338268,0.271476989,4.03E-16,-1.285538473,-0.872042546,10
686,0.495263672,20,0.7,-0.618860297,4.395886619,1.882677464,-3.116636951,1.143375461,-1.800338268,0.271476989,4.03E-16,-1.285538473,-0.872042546,10
687,0.569921875,20,0.8,-0.618860297,4.395886619,1.882677464,-3.116636951,1.143375461,-1.800338268,0.271476989,4.03E-16,-1.285538473,-0.872042546,10
688,0.640283203,20,0.9,-0.618860297,4.395886619,1.882677464,-3.116636951,1.143375461,-1.800338268,0.271476989,4.03E-16,-1.285538473,-0.872042546,10
689,0.703613281,20,1,-0.618860297,4.395886619,1.882677464,-3.116636951,1.143375461,-1.800338268,0.271476989,4.03E-16,-1.285538473,-0.872042546,10
